"Month","DayofMonth","DayOfWeek","DepTime","UniqueCarrier","Origin","Dest","Distance","dep_delayed_15min"
"10","31","1",1405,"US","CLT","DCA",331,"N"
"11","21","1",1515,"WN","SNA","OAK",371,"N"
"1","10","1",2031,"DL","TPA","ATL",406,"N"
"11","15","2",2123,"AA","LAX","MIA",2342,"N"
"5","8","1",1014,"AA","STL","ORD",258,"N"
"8","18","5",1557,"US","ONT","PHX",325,"N"
"4","17","7",802,"AA","BOS","LAX",2611,"N"
"2","22","3",2218,"OO","SFO","ACV",250,"N"
"11","5","6",1228,"XE","EWR","IND",644,"N"
"6","8","4",1133,"MQ","LAX","SBA",89,"Y"
"11","4","5",800,"US","MCO","PIT",834,"N"
"11","8","2",658,"AA","LAX","JFK",2475,"N"
"7","22","6",1940,"OH","RIC","ATL",481,"Y"
"6","5","7",1212,"CO","DTW","EWR",487,"N"
"12","11","7",716,"OO","ORD","MKE",67,"Y"
"6","21","2",657,"UA","JFK","LAX",2475,"N"
"11","10","4",758,"MQ","SGF","DFW",364,"N"
"10","1","7",732,"NW","DTW","MCO",957,"Y"
"11","14","2",934,"AA","ORD","STL",258,"N"
"3","31","5",1135,"WN","FLL","TPA",197,"N"
"4","2","7",853,"MQ","TYR","DFW",103,"N"
"11","19","7",1220,"MQ","GSO","ORD",590,"N"
"6","30","5",936,"NW","DTW","LAS",1750,"Y"
"11","12","7",1006,"AA","TPA","DFW",929,"N"
"5","9","2",1630,"EV","ATL","CSG",83,"N"
"7","18","1",1125,"WN","PDX","OAK",543,"N"
"6","11","7",751,"OO","LAX","ONT",47,"N"
"12","5","1",2052,"AA","DFW","BUR",1231,"Y"
"10","17","2",1556,"AA","ATL","DFW",732,"Y"
"11","4","6",942,"US","ONT","PHX",325,"N"
"12","29","4",1943,"XE","IAH","AVL",834,"N"
"11","28","1",2137,"DL","ORD","ATL",606,"Y"
"3","20","1",1419,"UA","SFO","SLC",599,"Y"
"6","3","6",1213,"WN","ISP","LAS",2283,"Y"
"12","1","5",603,"UA","MCO","DEN",1545,"N"
"12","13","2",1745,"WN","SMF","ONT",389,"N"
"8","3","3",1102,"US","CLT","BOS",728,"N"
"8","5","6",950,"AS","PDX","LAX",834,"N"
"10","18","3",1051,"MQ","GSP","ORD",577,"N"
"3","30","4",1643,"AS","FAI","ANC",261,"N"
"7","4","1",2225,"UA","LAX","MCO",2217,"N"
"11","1","2",635,"OO","SDF","ORD",286,"N"
"11","10","5",806,"DL","FLL","BOS",1237,"N"
"1","24","2",1710,"YV","LAS","SAN",258,"N"
"7","10","7",924,"US","CLT","MHT",737,"N"
"10","5","3",1721,"AA","ORD","LAX",1745,"Y"
"6","23","4",933,"UA","ORD","BOS",867,"N"
"1","10","2",1000,"WN","OAK","LAX",337,"N"
"9","25","1",1402,"UA","PDX","DEN",992,"N"
"1","31","1",2226,"DL","ATL","HSV",151,"N"
"8","25","5",739,"DL","PBI","ATL",545,"N"
"7","3","7",1830,"WN","BUR","OAK",325,"N"
"6","16","5",838,"WN","SEA","OAK",671,"N"
"5","26","5",1407,"US","LAS","LAX",236,"N"
"3","11","6",857,"NW","ORD","DTW",235,"N"
"3","3","5",1900,"DL","DCA","ATL",547,"N"
"3","6","1",1824,"UA","DEN","DTW",1123,"N"
"5","8","1",601,"XE","DAY","CLE",162,"N"
"12","2","6",1924,"EV","ATL","CLE",554,"N"
"9","22","5",1611,"WN","TPA","BWI",842,"N"
"2","6","7",1035,"DH","IAD","ROC",289,"N"
"1","9","1",852,"NW","SAT","DTW",1215,"N"
"4","3","7",1837,"DL","BNA","ATL",214,"N"
"11","14","1",845,"OH","CVG","TOL",181,"N"
"3","7","1",1525,"UA","PDX","ORD",1739,"Y"
"3","1","2",2240,"HP","PHX","SFO",651,"N"
"8","14","1",1827,"DL","LIT","ATL",453,"N"
"11","11","6",854,"CO","LAX","HNL",2556,"N"
"10","23","7",1825,"FL","ATL","BWI",576,"N"
"9","17","6",1952,"AA","TPA","MIA",204,"N"
"11","2","3",1256,"NW","ORD","MSP",334,"N"
"11","9","3",1111,"OO","BZN","SLC",347,"N"
"12","24","7",1010,"WN","BWI","ORF",159,"N"
"6","4","7",727,"CO","IAH","FLL",965,"N"
"7","13","3",918,"MQ","ORD","CLT",599,"Y"
"12","17","6",1739,"AA","DFW","MCI",460,"Y"
"12","14","4",1902,"US","PHL","SEA",2378,"Y"
"2","1","3",2000,"OH","LGA","GSO",461,"N"
"3","7","1",1040,"UA","IAD","ORD",589,"N"
"2","22","2",1136,"UA","SEA","ORD",1721,"N"
"10","15","7",1549,"OH","DSM","CVG",505,"N"
"8","30","3",1721,"AA","BNA","LAX",1797,"N"
"4","21","5",1925,"WN","SEA","SMF",605,"N"
"6","10","5",1638,"WN","MDW","RDU",632,"Y"
"9","25","7",1557,"NW","ALB","DTW",488,"N"
"4","24","7",849,"XE","EWR","BWI",169,"N"
"11","10","4",515,"OH","STL","ATL",483,"N"
"7","29","6",1033,"MQ","ORD","OMA",416,"N"
"10","24","2",1344,"AA","LAS","DFW",1055,"N"
"8","22","2",1537,"AS","SEA","KTN",680,"N"
"11","4","6",1036,"DL","MCO","CVG",756,"N"
"9","8","4",1101,"DL","ATL","MKE",669,"N"
"2","10","4",1859,"WN","PHL","PBI",951,"N"
"7","4","1",1951,"CO","EWR","MIA",1086,"N"
"12","26","2",1653,"DL","TPA","ATL",406,"N"
"11","15","2",1732,"NW","MCO","DTW",957,"N"
"12","21","4",2136,"B6","JFK","ROC",264,"Y"
"6","7","3",1650,"WN","PHL","HOU",1335,"N"
"8","6","6",1355,"WN","ELP","PHX",347,"N"
"10","15","7",1653,"AA","LGA","MCO",950,"N"
"12","18","7",841,"OO","MFR","PDX",222,"N"
"8","26","6",1822,"HA","HNL","ITO",216,"N"
"7","26","2",1634,"US","DFW","CLT",936,"N"
"11","29","3",29,"DL","LAX","ATL",1946,"N"
"12","15","4",758,"US","PHL","PIT",267,"N"
"4","18","1",1520,"WN","MCI","MDW",405,"N"
"7","12","3",658,"FL","ATL","PHL",665,"N"
"4","15","5",1525,"TZ","MDW","SFO",1855,"Y"
"2","26","7",725,"US","PHL","RSW",992,"N"
"4","17","1",630,"CO","CLE","IAH",1091,"N"
"2","15","3",1402,"DL","DCA","ATL",547,"N"
"1","17","2",2225,"WN","LAX","LAS",236,"N"
"11","22","3",1134,"OO","SMF","SFO",86,"Y"
"6","17","5",655,"XE","BTV","EWR",266,"N"
"1","28","5",1944,"OH","BNA","MCO",616,"N"
"7","13","3",2120,"HP","MSP","LAS",1300,"N"
"8","24","3",1043,"OO","LAX","PDX",834,"N"
"10","18","3",1929,"MQ","CRP","DFW",354,"N"
"2","17","5",1238,"UA","ORD","PHL",678,"Y"
"4","9","6",1928,"OH","CVG","JAX",614,"N"
"6","24","5",635,"WN","OKC","DAL",181,"N"
"3","6","7",1330,"WN","OAK","BUR",325,"N"
"9","20","3",2123,"F9","DEN","SAN",853,"N"
"2","25","5",658,"UA","LAX","JFK",2475,"N"
"8","20","6",1512,"AA","MIA","LGA",1097,"N"
"1","17","2",808,"US","PHL","SFO",2521,"N"
"8","29","1",1627,"CO","EWR","SFO",2565,"Y"
"10","16","1",849,"WN","DAL","LIT",296,"N"
"10","20","5",1150,"XE","ICT","IAH",542,"Y"
"10","30","1",2050,"MQ","MIA","CMH",990,"N"
"8","18","5",1531,"XE","IAH","LFT",201,"N"
"10","1","7",2249,"MQ","ORD","MDT",594,"Y"
"11","30","3",1911,"DL","MIA","ATL",595,"N"
"10","19","3",1739,"XE","MGM","IAH",554,"N"
"9","16","5",717,"AA","DFW","ORD",802,"Y"
"1","8","7",1921,"NW","DTW","CLE",95,"N"
"2","3","4",2111,"B6","LGB","BOS",2602,"N"
"6","17","6",1343,"OO","SLC","PDX",630,"N"
"6","28","2",822,"AA","MIA","EWR",1086,"N"
"9","2","6",1108,"OO","SLC","PIH",150,"N"
"12","29","5",1558,"B6","BOS","PBI",1197,"N"
"3","25","5",1334,"FL","ATL","MIA",595,"Y"
"12","26","1",1125,"HP","LAS","MSP",1300,"N"
"5","29","1",1930,"EV","ATL","CRP",876,"N"
"8","31","4",659,"NW","MSP","IND",503,"N"
"7","27","4",1425,"US","LGA","CLT",544,"N"
"11","17","4",1205,"WN","BUR","OAK",325,"N"
"11","29","3",605,"US","PVD","DCA",357,"N"
"6","21","3",1120,"MQ","GGG","DFW",140,"Y"
"8","15","1",1039,"DL","TPA","JFK",1005,"N"
"12","21","3",1302,"UA","ORD","PHL",678,"N"
"12","27","3",1553,"XE","IAH","CVG",871,"N"
"10","29","7",1516,"CO","EWR","SEA",2401,"Y"
"6","17","5",904,"UA","ORD","LAX",1745,"N"
"8","7","7",1735,"OH","CVG","CAE",404,"N"
"9","24","6",740,"WN","LAX","PHL",2401,"N"
"2","7","1",915,"US","PHL","TPA",920,"N"
"12","28","4",1715,"WN","LAX","OAK",337,"Y"
"8","20","7",1426,"MQ","LAX","SAN",109,"N"
"5","19","5",1022,"OO","LAX","ONT",47,"N"
"10","26","3",926,"MQ","DFW","GSP",862,"N"
"7","8","5",2038,"OO","BTM","SLC",357,"N"
"11","2","4",846,"OO","DEN","GJT",212,"N"
"9","27","2",1738,"MQ","LGA","RDU",431,"N"
"2","27","1",2005,"YV","DEN","GUC",152,"N"
"1","10","2",2300,"EV","ATL","ROA",357,"N"
"11","25","6",1010,"YV","CLE","IAD",288,"N"
"1","1","7",2139,"WN","ONT","OAK",361,"Y"
"4","21","5",1619,"XE","EWR","ROC",246,"N"
"6","26","7",1731,"HP","MCI","PHX",1044,"N"
"9","26","1",850,"HP","PHX","DCA",1979,"N"
"10","7","6",803,"US","ROC","CLT",573,"N"
"7","25","2",1934,"US","CLT","EWR",529,"N"
"8","2","3",1823,"XE","PVD","CLE",540,"Y"
"8","26","5",2133,"MQ","DFW","LAW",140,"Y"
"3","30","3",755,"OH","CVG","ORF",485,"N"
"11","15","3",845,"CO","CLE","IAH",1091,"N"
"11","4","5",1140,"AA","AUS","DFW",190,"N"
"2","6","1",804,"US","CLT","BWI",361,"N"
"5","12","4",1545,"WN","MDW","LAS",1521,"N"
"1","23","7",1755,"DL","ATL","EWR",745,"Y"
"6","17","5",1657,"US","DCA","LGA",214,"N"
"8","5","5",1440,"EV","ATL","MDT",619,"N"
"3","14","2",2030,"WN","SDF","BWI",495,"N"
"2","5","6",1155,"NW","MBS","DTW",98,"Y"
"6","17","5",1455,"DL","BOS","TPA",1185,"N"
"1","8","6",1117,"OO","SMF","LAX",373,"Y"
"6","5","7",1413,"NW","MEM","GPT",324,"N"
"1","24","2",1526,"HA","HNL","OGG",100,"N"
"8","21","7",1608,"AA","ORD","TPA",1012,"Y"
"6","12","1",657,"CO","EWR","PDX",2433,"N"
"11","2","4",1621,"DL","ATL","EWR",745,"Y"
"6","11","6",956,"OO","CAK","ORD",344,"Y"
"12","27","3",1734,"US","CLT","BWI",361,"N"
"3","14","1",1057,"OH","CVG","ABE",503,"N"
"6","14","3",734,"AA","DFW","PHX",868,"N"
"7","31","7",2353,"DL","ATL","TYS",152,"Y"
"7","14","4",2157,"FL","ATL","PHL",665,"Y"
"2","22","2",1214,"DL","ATL","DCA",547,"Y"
"6","16","4",643,"UA","BUR","SFO",326,"N"
"7","14","5",1316,"OO","IDA","DEN",458,"N"
"9","13","2",2015,"WN","SMF","BUR",358,"N"
"6","20","2",1419,"OO","EUG","PDX",106,"N"
"5","20","5",2042,"CO","IAH","SMF",1609,"N"
"2","18","5",1841,"OO","SLC","HLN",402,"N"
"6","1","4",2115,"FL","ATL","BMI",533,"N"
"7","9","6",1639,"OO","SLC","SFO",599,"N"
"8","21","7",1150,"AA","BWI","DFW",1217,"N"
"9","23","6",2206,"US","CLT","JAX",329,"Y"
"1","7","5",1620,"WN","ONT","OAK",361,"Y"
"11","4","5",1332,"OO","LEX","ORD",323,"N"
"3","14","1",1623,"CO","EWR","MDW",711,"N"
"1","11","3",1512,"WN","MDW","OMA",423,"N"
"12","7","4",930,"US","SAN","PHX",304,"N"
"5","19","5",847,"US","PHL","ORD",678,"Y"
"10","17","2",1320,"YV","PHX","SBP",509,"N"
"6","6","2",1447,"OH","DAY","ATL",432,"N"
"1","18","3",1630,"WN","PHX","PVD",2277,"N"
"10","4","3",1848,"OO","LAX","SJC",308,"N"
"12","3","6",1734,"CO","DTW","IAH",1076,"N"
"7","1","6",1820,"AA","RIC","DFW",1158,"N"
"1","25","3",700,"WN","TPA","FLL",197,"N"
"3","4","5",2024,"WN","LAS","MAF",796,"Y"
"2","27","1",1010,"WN","MCI","IND",451,"N"
"9","26","1",1459,"DL","BHM","ATL",134,"Y"
"1","9","1",1138,"DL","SLC","ATL",1589,"N"
"3","18","6",1918,"DL","ATL","PIT",526,"N"
"6","14","2",1248,"DH","ORD","IAD",589,"N"
"11","1","2",937,"CO","IAH","ELP",667,"N"
"3","30","3",1553,"DL","ATL","SMF",2092,"N"
"1","8","6",1100,"OO","SLC","MSO",436,"N"
"3","28","1",721,"OO","GTF","SLC",463,"N"
"6","21","2",1425,"OO","DEN","GJT",212,"N"
"4","28","4",1132,"DL","LAS","CVG",1678,"N"
"9","5","2",1313,"OO","SGF","ORD",438,"N"
"10","3","1",1252,"CO","CLE","IAH",1091,"Y"
"2","25","6",1222,"MQ","CLL","DFW",164,"N"
"3","29","3",2025,"WN","PBI","BWI",883,"N"
"2","20","7",1533,"AA","ATL","ORD",606,"Y"
"7","16","7",1959,"FL","MCO","FNT",1011,"Y"
"3","28","2",810,"WN","OAK","SAN",446,"N"
"7","20","4",1716,"MQ","PIT","DFW",1068,"N"
"11","23","3",1958,"XE","CLE","IAD",288,"Y"
"4","4","2",1720,"OO","SLC","XNA",1004,"N"
"7","19","3",856,"WN","MDW","TPA",997,"N"
"5","30","2",800,"AA","DEN","DFW",641,"N"
"12","27","3",1650,"FL","ICT","ATL",781,"Y"
"7","7","4",1545,"MQ","MKE","ORD",67,"N"
"2","17","4",1600,"HP","LAS","SNA",226,"N"
"11","7","1",1350,"WN","SMF","SAN",480,"N"
"8","1","1",755,"OH","LGA","GSO",461,"N"
"11","29","2",2305,"WN","OAK","SAN",446,"Y"
"11","21","1",2254,"HP","PHX","JFK",2153,"N"
"4","2","7",650,"NW","RAP","MSP",490,"N"
"1","26","3",1926,"OO","BPT","IAH",79,"N"
"6","14","2",1057,"FL","MCO","IND",828,"N"
"12","23","5",1921,"MQ","IND","ORD",177,"N"
"10","30","1",1830,"OO","LAX","SAN",109,"N"
"7","16","6",1310,"FL","ATL","IND",432,"N"
"8","6","6",1710,"WN","STL","SLC",1156,"N"
"12","23","6",2313,"NW","MSP","FSD",197,"Y"
"12","5","1",835,"WN","BWI","HOU",1246,"N"
"1","9","7",1837,"US","PHL","DCA",119,"Y"
"2","18","5",1635,"DL","SLC","ATL",1589,"N"
"11","1","3",922,"UA","BOS","SFO",2704,"Y"
"12","1","4",1802,"OO","COS","LAX",833,"Y"
"9","26","2",1235,"YV","CLT","RIC",256,"N"
"8","16","3",1420,"DL","IND","ATL",432,"N"
"7","27","4",725,"EV","BUF","ATL",712,"N"
"3","5","7",1445,"MQ","LIT","DFW",304,"Y"
"2","25","6",802,"US","BNA","CLT",329,"N"
"1","20","5",953,"MQ","ORD","SWF",714,"N"
"6","26","7",1547,"NW","DTW","SAN",1957,"N"
"3","28","2",2035,"CO","EWR","JAX",821,"N"
"9","26","2",1200,"AA","AUS","DFW",190,"N"
"7","10","1",2144,"US","PHX","ORD",1440,"N"
"5","16","1",2031,"EV","BQK","ATL",238,"N"
"9","30","5",1714,"AS","ONT","SEA",956,"Y"
"7","20","4",1940,"YV","HNL","ITO",216,"Y"
"3","22","2",1050,"WN","LAS","OMA",1099,"Y"
"4","21","5",724,"B6","JFK","LGB",2465,"N"
"6","5","1",1421,"OO","PHX","LAX",370,"Y"
"9","4","1",651,"MQ","MEM","ORD",491,"N"
"6","12","7",615,"US","PNS","CLT",488,"N"
"7","6","3",1803,"EV","LAX","SLC",590,"N"
"9","12","2",1650,"WN","SAT","PHX",843,"N"
"7","26","2",726,"MQ","IAD","ORD",589,"N"
"9","7","4",2303,"UA","SFO","PHL",2521,"N"
"3","17","5",1928,"DL","LGA","BOS",185,"N"
"6","16","4",1125,"DL","AUS","ATL",813,"N"
"4","20","4",1953,"US","LGA","DCA",214,"N"
"2","15","2",1556,"OO","RNO","SFO",192,"Y"
"10","13","5",1115,"DL","PNS","ATL",272,"N"
"10","30","1",1332,"OH","CVG","DFW",812,"N"
"5","2","2",1423,"HA","LIH","HNL",102,"N"
"11","5","7",1603,"CO","MCO","EWR",938,"N"
"2","9","4",613,"UA","OAK","ORD",1835,"N"
"7","26","3",1602,"AS","OAK","SEA",671,"Y"
"8","16","3",1628,"OH","CVG","STL",307,"N"
"7","27","3",1115,"OH","LAN","CVG",258,"Y"
"7","15","5",804,"DL","ATL","TLH",223,"N"
"6","6","1",1924,"XE","IAH","BNA",657,"N"
"9","17","7",1931,"NW","MEM","SAT",625,"Y"
"6","27","2",2041,"UA","DEN","PHX",602,"Y"
"4","17","7",2136,"NW","MSP","LAS",1300,"N"
"9","22","5",1013,"US","JAX","PHL",742,"N"
"4","11","2",637,"OO","GEG","SLC",546,"N"
"2","11","6",1005,"UA","ORD","OGG",4184,"N"
"2","6","7",749,"US","PHL","FLL",992,"N"
"7","18","1",956,"MQ","DFW","CID",685,"N"
"3","28","2",1322,"UA","DEN","PHX",602,"N"
"11","14","2",1528,"DL","ATL","MCO",403,"N"
"2","17","4",1738,"TZ","MDW","LGA",725,"N"
"11","4","5",1930,"DL","LGA","DCA",214,"N"
"10","21","5",1454,"NW","MKE","MSP",297,"N"
"1","24","2",605,"YV","EWR","IAD",213,"N"
"1","8","6",840,"DL","SJU","ATL",1547,"N"
"9","20","3",1349,"NW","DTW","PHL",453,"N"
"7","24","7",1023,"NW","FNT","DTW",56,"N"
"12","16","5",2133,"UA","ORD","DSM",299,"Y"
"6","22","3",2247,"NW","MSP","JAC",872,"Y"
"11","29","3",709,"US","MYR","CLT",156,"N"
"6","21","3",830,"WN","SAN","OAK",446,"N"
"10","27","4",1630,"DL","DCA","LGA",214,"N"
"7","19","2",1348,"MQ","MLI","ORD",139,"N"
"5","28","7",915,"DL","ATL","PVD",903,"N"
"6","16","4",1625,"OH","CAE","LGA",617,"Y"
"7","17","7",1124,"DL","RSW","ATL",515,"N"
"10","5","4",1950,"TZ","DCA","MDW",601,"Y"
"12","20","2",857,"DL","LAS","ATL",1747,"N"
"11","26","7",2046,"AS","SEA","DEN",1024,"Y"
"7","28","5",1843,"NW","DEN","MSP",680,"N"
"9","28","4",1810,"NW","MSP","DCA",931,"Y"
"2","3","5",1829,"DL","LGA","BOS",185,"N"
"2","4","5",730,"MQ","LGA","CLE",418,"N"
"1","21","6",1453,"UA","ORD","PDX",1739,"N"
"10","29","7",2257,"FL","ATL","PIT",526,"N"
"1","31","1",1550,"AA","DFW","ABQ",569,"N"
"3","22","2",1626,"MQ","RDU","LGA",431,"N"
"4","2","7",2346,"OO","SFO","EUG",451,"Y"
"12","7","3",1640,"OH","GSO","BOS",645,"N"
"12","24","7",1722,"AA","ABQ","DFW",569,"N"
"7","9","7",946,"EV","ATL","TUL",674,"Y"
"7","12","3",1349,"MQ","BNA","MIA",806,"N"
"10","6","4",1242,"CO","DCA","IAH",1208,"N"
"12","11","1",1313,"CO","IAH","JAX",817,"N"
"11","29","2",1005,"DL","SLC","JFK",1989,"N"
"12","8","5",1612,"YV","PHX","LAX",370,"Y"
"2","20","1",1026,"OH","CVG","SCE",383,"N"
"7","29","6",1927,"XE","IAH","DAY",929,"N"
"5","10","3",1005,"WN","OAK","PHX",646,"N"
"8","7","1",1814,"CO","TPA","EWR",998,"Y"
"4","11","2",1233,"DL","ATL","IAD",533,"N"
"1","9","7",1705,"WN","BNA","MDW",395,"Y"
"2","8","2",1428,"UA","ONT","DEN",819,"N"
"11","10","5",2039,"XE","EWR","CVG",569,"N"
"11","20","7",1003,"NW","STL","DTW",440,"N"
"4","4","2",615,"XE","SDF","EWR",642,"N"
"3","15","3",557,"AA","DFW","ORD",802,"N"
"11","21","2",1141,"B6","IAD","JFK",228,"Y"
"6","21","3",655,"UA","IAD","BOS",413,"N"
"6","3","5",531,"US","ALB","PHL",212,"N"
"9","26","1",1947,"DH","CRW","IAD",227,"Y"
"5","25","4",1209,"US","LAS","LAX",236,"N"
"6","18","6",952,"AA","SJC","DFW",1438,"N"
"2","23","4",1536,"DL","ATL","IAD",533,"Y"
"3","12","6",2015,"WN","ELP","LBB",295,"N"
"11","5","7",1535,"EV","LIT","ATL",453,"Y"
"6","15","3",1131,"FL","PHL","RSW",992,"N"
"7","12","2",1618,"AA","MFE","DFW",468,"Y"
"11","1","2",1451,"AA","DFW","BNA",631,"N"
"12","4","7",940,"WN","LAS","BUR",223,"N"
"7","30","6",1913,"NW","DTW","BZN",1401,"N"
"5","15","7",756,"CO","SJU","EWR",1608,"N"
"6","9","5",1219,"UA","IAD","TPA",810,"N"
"11","29","2",737,"US","PHL","MCO",861,"N"
"4","9","7",1850,"FL","LGA","CAK",396,"N"
"4","10","1",2040,"YV","TUS","LAS",365,"N"
"2","2","3",1055,"OO","LAX","SAN",109,"N"
"12","2","5",1004,"UA","ORD","IAH",925,"N"
"4","11","2",1210,"WN","OAK","SNA",371,"N"
"8","9","2",820,"AA","ONT","DFW",1189,"N"
"6","29","4",758,"US","SAN","PHX",304,"N"
"10","31","2",2135,"MQ","LAX","SAN",109,"N"
"10","5","3",1304,"XE","EWR","MCI",1092,"N"
"10","8","6",1944,"OO","ORD","OKC",693,"N"
"12","5","1",1519,"NW","DTW","DFW",987,"N"
"2","3","4",2300,"OH","CVG","CHS",497,"N"
"8","19","5",1911,"CO","IAH","FLL",965,"Y"
"5","12","4",714,"HP","PHX","SFO",651,"N"
"10","13","4",2045,"WN","AUS","ELP",528,"Y"
"11","2","3",1436,"XE","IND","EWR",644,"Y"
"4","28","4",1216,"AA","OAK","DFW",1456,"N"
"2","16","3",1931,"AA","SAT","DFW",247,"Y"
"5","5","5",740,"WN","TPA","BWI",842,"N"
"10","15","6",658,"DL","MCO","JFK",944,"N"
"3","5","6",1737,"NW","BOS","DTW",632,"N"
"12","13","2",559,"US","BNA","PHL",675,"N"
"7","1","5",1631,"HA","HNL","KOA",163,"N"
"3","5","6",2115,"OH","LGA","MHT",195,"N"
"5","15","7",1346,"OO","ACV","SFO",250,"Y"
"1","15","7",2027,"MQ","DFW","SPS",113,"N"
"5","25","3",1430,"HP","OMA","PHX",1037,"N"
"1","19","4",1753,"XE","BNA","IAH",657,"N"
"9","14","3",1606,"XE","IAH","GRK",166,"Y"
"8","25","5",1240,"AQ","HNL","SNA",2583,"N"
"8","8","1",1637,"XE","AMA","IAH",519,"N"
"1","21","6",700,"EV","PFN","ATL",247,"N"
"6","25","6",1201,"AA","ORD","BWI",622,"N"
"8","2","2",829,"MQ","RDU","BOS",612,"N"
"10","31","1",1525,"EV","MYR","ATL",317,"N"
"4","26","3",1219,"NW","DTW","IND",231,"N"
"2","17","4",651,"XE","DFW","CLE",1021,"N"
"6","14","3",943,"US","ONT","PHX",325,"N"
"2","10","5",1234,"WN","LAX","ABQ",677,"N"
"9","8","4",1704,"UA","DTW","ORD",235,"Y"
"6","11","7",1759,"AA","DFW","BOS",1562,"Y"
"7","12","2",1101,"OO","SLC","TWF",175,"N"
"3","14","1",1137,"UA","ORD","MSY",837,"N"
"9","12","1",740,"CO","IAH","DFW",224,"N"
"2","16","3",919,"DL","ATL","SAV",215,"N"
"6","23","4",1509,"XE","EWR","CHS",628,"N"
"12","4","1",815,"NW","IND","MEM",381,"N"
"3","1","2",1758,"CO","IND","EWR",644,"Y"
"3","16","4",720,"XE","CLE","CLT",430,"N"
"5","24","3",1031,"NW","MSP","MKE",297,"N"
"1","5","4",2020,"EV","CVG","ROA",282,"N"
"10","1","6",709,"EV","ATW","ATL",765,"N"
"11","24","4",1221,"UA","IAD","MCO",758,"N"
"1","1","7",1050,"OH","CVG","MSP",596,"N"
"5","8","1",1507,"MQ","ORD","CLT",599,"N"
"12","28","4",828,"MQ","GRK","DFW",134,"N"
"1","29","7",1829,"XE","LEX","IAH",828,"N"
"12","30","5",1941,"AA","ORD","PDX",1739,"Y"
"7","9","6",1636,"DL","ATL","PHL",665,"N"
"4","10","7",1550,"CO","IAH","MCO",853,"N"
"8","24","3",1557,"CO","IAH","MIA",964,"N"
"7","15","5",1111,"DL","ATL","ABQ",1269,"N"
"9","7","3",1443,"MQ","RIC","MIA",826,"N"
"12","27","2",2112,"XE","EWR","DTW",487,"Y"
"9","29","4",1540,"CO","TPA","EWR",998,"Y"
"11","16","3",745,"WN","PIT","TPA",873,"N"
"6","26","7",1242,"XE","MSP","CLE",622,"Y"
"2","21","1",1425,"OO","LAX","OAK",337,"N"
"9","25","1",1735,"MQ","SJT","DFW",228,"N"
"2","7","2",752,"FL","TPA","BWI",842,"N"
"1","1","7",1630,"DL","ATL","ORF",516,"N"
"3","25","6",1049,"CO","IAH","MFE",316,"N"
"6","6","1",1122,"NW","DCA","MEM",762,"N"
"1","8","7",745,"US","DCA","BOS",399,"N"
"6","2","5",1012,"UA","IND","DEN",977,"N"
"1","2","7",1312,"MQ","DBQ","ORD",147,"N"
"4","24","1",1858,"XE","CHA","IAH",686,"N"
"6","4","7",2231,"B6","SJC","JFK",2569,"N"
"11","20","7",1855,"MQ","SBP","LAX",155,"N"
"8","9","3",1554,"XE","EWR","PWM",284,"N"
"4","29","6",1706,"AS","PHX","SEA",1107,"Y"
"3","2","4",1630,"OH","CAK","CVG",214,"Y"
"5","22","7",1807,"XE","LIT","IAH",374,"N"
"6","22","4",1240,"CO","PBI","EWR",1024,"N"
"11","15","2",625,"UA","FLL","ORD",1182,"N"
"3","30","3",1535,"MQ","DFW","SDF",733,"N"
"4","25","1",1552,"B6","LGB","JFK",2465,"N"
"7","23","7",1939,"CO","LAS","IAH",1222,"N"
"3","7","1",1249,"CO","RNO","IAH",1530,"Y"
"12","16","5",1040,"WN","MCI","DAL",461,"N"
"9","16","5",1755,"AA","SJU","BDL",1666,"Y"
"12","17","6",1354,"AS","SCC","ANC",626,"N"
"2","8","3",831,"NW","IND","RSW",946,"N"
"11","21","2",918,"CO","IAH","SJC",1608,"N"
"5","17","2",1626,"OO","ONT","SLC",558,"N"
"10","22","6",1754,"WN","BWI","PHX",1999,"N"
"11","11","5",1251,"NW","BWI","DTW",408,"N"
"9","13","3",1012,"UA","DEN","DTW",1123,"N"
"1","8","6",2100,"AA","DFW","ATL",732,"Y"
"1","5","3",956,"EV","ATL","XNA",589,"N"
"8","9","2",1024,"AA","SJU","MCO",1189,"Y"
"9","2","5",745,"WN","DAL","TUL",237,"N"
"10","25","3",733,"WN","MHT","BWI",377,"N"
"2","10","5",1944,"MQ","ORD","HPN",738,"N"
"4","20","3",1637,"US","ROC","DCA",296,"N"
"2","11","5",901,"EV","ATL","BTR",449,"N"
"3","8","2",1610,"B6","JFK","PBI",1028,"Y"
"9","15","5",1548,"WN","BWI","MDW",611,"N"
"10","26","3",1845,"AS","EWR","SEA",2401,"Y"
"12","27","3",1428,"YV","HNL","OGG",100,"N"
"5","29","1",2035,"DL","CVG","LAS",1678,"N"
"7","3","7",2125,"XE","IAH","LCH",127,"N"
"10","28","6",555,"UA","MCO","DEN",1545,"N"
"4","22","6",1722,"NW","MSP","SEA",1399,"N"
"12","8","5",1216,"CO","SFO","EWR",2565,"Y"
"3","12","6",2043,"AA","MIA","EWR",1086,"Y"
"7","22","6",846,"DL","ATL","RSW",515,"N"
"12","16","6",1210,"EV","GNV","ATL",300,"N"
"7","18","2",1045,"WN","TUS","LAX",451,"Y"
